city_id,city_zh,city_en,country_zh,country_en,latitude,longitude,sample_index,stratum,nasa_datetime_lst,nasa_date,nasa_hour_lst,era5_datetime_utc,nasa_t2m_c,era5_t2m_c,diff_era5_minus_nasa_c,abs_diff_c,fetch_status,era5_source,era5_url
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,20,p95_p99,2017-09-08 14:00,2017-09-08,14,2017-09-08 11:00,42.82,42.9,0.08,0.08,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,21,random,2017-09-20 05:00,2017-09-20,05,2017-09-20 02:00,30.49,29.6,-0.89,0.89,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,22,random,2018-01-04 13:00,2018-01-04,13,2018-01-04 10:00,19.22,19.4,0.18,0.18,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,23,tail,2018-07-05 15:00,2018-07-05,15,2018-07-05 12:00,44.47,42.1,-2.37,2.37,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,24,tail,2018-07-12 11:00,2018-07-12,11,2018-07-12 08:00,44.2,43.1,-1.1,1.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,25,tail,2018-07-12 13:00,2018-07-12,13,2018-07-12 10:00,46.12,45.6,-0.52,0.52,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,26,tail,2018-07-12 15:00,2018-07-12,15,2018-07-12 12:00,45.7,46.8,1.1,1.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,27,random,2018-07-30 11:00,2018-07-30,11,2018-07-30 08:00,40.53,41.0,0.47,0.47,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,28,random,2018-09-07 11:00,2018-09-07,11,2018-09-07 08:00,40.4,40.6,0.2,0.2,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,29,random,2018-12-04 11:00,2018-12-04,11,2018-12-04 08:00,19.01,18.2,-0.81,0.81,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,30,random,2018-12-07 04:00,2018-12-07,04,2018-12-07 01:00,14.57,15.6,1.03,1.03,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2018-01-01&end_date=2018-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,31,random,2019-02-01 16:00,2019-02-01,16,2019-02-01 13:00,20.05,20.4,0.35,0.35,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,32,random,2019-03-14 20:00,2019-03-14,20,2019-03-14 17:00,17.72,18.8,1.08,1.08,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,33,random,2019-04-02 11:00,2019-04-02,11,2019-04-02 08:00,23.38,22.4,-0.98,0.98,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,34,random,2019-04-05 20:00,2019-04-05,20,2019-04-05 17:00,23.38,22.0,-1.38,1.38,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,35,random,2019-05-07 09:00,2019-05-07,09,2019-05-07 06:00,30.22,30.9,0.68,0.68,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,36,tail,2019-06-11 14:00,2019-06-11,14,2019-06-11 11:00,44.41,46.1,1.69,1.69,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,37,random,2019-07-21 02:00,2019-07-21,02,2019-07-20 23:00,32.25,33.1,0.85,0.85,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,38,p95_p99,2019-08-14 11:00,2019-08-14,11,2019-08-14 08:00,42.58,42.7,0.12,0.12,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,39,random,2019-10-14 07:00,2019-10-14,07,2019-10-14 04:00,29.49,26.7,-2.79,2.79,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2019-01-01&end_date=2019-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,40,random,2020-01-01 05:00,2020-01-01,05,2020-01-01 02:00,11.27,12.4,1.13,1.13,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,41,random,2020-01-11 13:00,2020-01-11,13,2020-01-11 10:00,16.14,15.9,-0.24,0.24,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,42,random,2020-03-08 06:00,2020-03-08,06,2020-03-08 03:00,15.55,16.8,1.25,1.25,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,43,random,2020-05-13 23:00,2020-05-13,23,2020-05-13 20:00,26.35,28.1,1.75,1.75,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,44,tail,2020-07-08 13:00,2020-07-08,13,2020-07-08 10:00,45.01,41.2,-3.81,3.81,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,45,p95_p99,2020-07-10 16:00,2020-07-10,16,2020-07-10 13:00,43.98,41.3,-2.68,2.68,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,46,tail,2020-07-19 13:00,2020-07-19,13,2020-07-19 10:00,45.64,43.6,-2.04,2.04,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,47,tail,2020-08-03 14:00,2020-08-03,14,2020-08-03 11:00,44.19,44.9,0.71,0.71,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,48,p95_p99,2020-08-08 13:00,2020-08-08,13,2020-08-08 10:00,43.12,45.0,1.88,1.88,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,49,random,2020-09-23 07:00,2020-09-23,07,2020-09-23 04:00,31.11,29.8,-1.31,1.31,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,50,random,2020-12-06 11:00,2020-12-06,11,2020-12-06 08:00,19.36,18.0,-1.36,1.36,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2020-01-01&end_date=2020-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,51,random,2021-01-23 03:00,2021-01-23,03,2021-01-23 00:00,5.3,8.0,2.7,2.7,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,52,random,2021-02-17 21:00,2021-02-17,21,2021-02-17 18:00,18.63,21.3,2.67,2.67,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,53,random,2021-04-18 07:00,2021-04-18,07,2021-04-18 04:00,24.64,25.1,0.46,0.46,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,54,p95_p99,2021-07-06 16:00,2021-07-06,16,2021-07-06 13:00,42.5,41.6,-0.9,0.9,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,55,p95_p99,2021-08-25 17:00,2021-08-25,17,2021-08-25 14:00,42.73,39.7,-3.03,3.03,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,56,random,2021-09-06 17:00,2021-09-06,17,2021-09-06 14:00,40.22,43.8,3.58,3.58,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2021-01-01&end_date=2021-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,57,random,2022-07-19 22:00,2022-07-19,22,2022-07-19 19:00,37.72,39.4,1.68,1.68,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,58,tail,2022-08-05 15:00,2022-08-05,15,2022-08-05 12:00,46.35,45.2,-1.15,1.15,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,59,p95_p99,2022-08-11 15:00,2022-08-11,15,2022-08-11 12:00,43.74,46.0,2.26,2.26,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,60,p95_p99,2022-09-05 11:00,2022-09-05,11,2022-09-05 08:00,42.17,40.8,-1.37,1.37,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,61,random,2022-09-23 14:00,2022-09-23,14,2022-09-23 11:00,38.66,37.7,-0.96,0.96,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,62,random,2022-10-20 01:00,2022-10-20,01,2022-10-19 22:00,27.79,25.0,-2.79,2.79,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,63,random,2022-11-04 11:00,2022-11-04,11,2022-11-04 08:00,28.14,26.7,-1.44,1.44,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,64,random,2022-11-24 04:00,2022-11-24,04,2022-11-24 01:00,20.86,19.3,-1.56,1.56,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,65,random,2022-12-09 08:00,2022-12-09,08,2022-12-09 05:00,15.56,14.9,-0.66,0.66,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,66,random,2023-01-08 09:00,2023-01-08,09,2023-01-08 06:00,12.9,12.1,-0.8,0.8,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,67,random,2023-04-11 02:00,2023-04-11,02,2023-04-10 23:00,21.54,22.8,1.26,1.26,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,68,random,2023-04-28 19:00,2023-04-28,19,2023-04-28 16:00,27.91,30.2,2.29,2.29,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,69,random,2023-05-01 14:00,2023-05-01,14,2023-05-01 11:00,32.75,34.5,1.75,1.75,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,70,random,2023-06-29 13:00,2023-06-29,13,2023-06-29 10:00,41.03,43.0,1.97,1.97,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,71,random,2023-07-05 14:00,2023-07-05,14,2023-07-05 11:00,41.78,43.8,2.02,2.02,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,72,p95_p99,2023-07-20 15:00,2023-07-20,15,2023-07-20 12:00,43.52,45.6,2.08,2.08,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,73,random,2023-07-21 17:00,2023-07-21,17,2023-07-21 14:00,42.0,45.9,3.9,3.9,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,74,p95_p99,2023-07-27 11:00,2023-07-27,11,2023-07-27 08:00,43.44,43.2,-0.24,0.24,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,75,p95_p99,2023-08-05 17:00,2023-08-05,17,2023-08-05 14:00,41.69,44.6,2.91,2.91,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,76,p95_p99,2023-08-22 16:00,2023-08-22,16,2023-08-22 13:00,41.7,40.6,-1.1,1.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,77,random,2023-09-14 17:00,2023-09-14,17,2023-09-14 14:00,38.97,42.1,3.13,3.13,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,78,random,2023-09-22 14:00,2023-09-22,14,2023-09-22 11:00,41.25,42.8,1.55,1.55,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,79,random,2023-10-17 06:00,2023-10-17,06,2023-10-17 03:00,25.47,26.1,0.63,0.63,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,80,random,2023-11-16 23:00,2023-11-16,23,2023-11-16 20:00,19.96,19.7,-0.26,0.26,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,81,random,2024-01-26 10:00,2024-01-26,10,2024-01-26 07:00,17.6,17.3,-0.3,0.3,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,82,p95_p99,2024-06-20 18:00,2024-06-20,18,2024-06-20 15:00,43.5,40.7,-2.8,2.8,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,83,tail,2024-06-21 16:00,2024-06-21,16,2024-06-21 13:00,44.27,46.1,1.83,1.83,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
